#{"t_start": 1668544598.6380892, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
4,50,839.461341,0.46,0.6295406496252163
12,50,841.537931,0.38,0.491248097412481
10,50,843.627326,0.4,0.5003854307188282
10,50,845.760546,0.4,0.5040007443245255
20,50,847.766701,0.3,0.3668475843046534
26,50,849.728862,0.24,0.35565894827959316
10,50,851.876345,0.4,0.46104641627029685
16,50,853.958634,0.34,0.47094339622641507
22,50,855.970415,0.28,0.3312698822113318
16,50,858.034372,0.34,0.38064396743153217
4,50,860.261171,0.46,0.5460398136382889
12,50,862.369368,0.38,0.437609841827768
10,50,864.508486,0.4,0.49008239243210255
14,50,866.641672,0.36,0.47327044025157233
12,50,868.728689,0.38,0.49944964226747385
22,50,870.794836,0.28,0.37243133265513734
12,50,872.90959,0.38,0.5501892970428732
24,50,874.88625,0.26,0.31750907567718517
14,50,877.004703,0.36,0.3743007143471899
16,50,879.07484,0.34,0.4650255457501161
18,50,881.150176,0.32,0.4145212285456188
4,50,883.359226,0.46,0.523116195518578
12,50,886.902067,0.38,0.4621800402645959
10,50,890.024511,0.4,0.5240777757586771
22,50,892.08479,0.28,0.3703906935908692
28,50,894.097794,0.22,0.24214118915035027
26,50,896.085125,0.24,0.341400172860847
8,50,898.859001,0.42,0.519665728040694
14,50,902.651127,0.36,0.43247371731512263
20,50,904.697346,0.3,0.39045919804676493
10,50,906.88052,0.4,0.4751470886589572
14,50,908.99518,0.36,0.44272678475577026
12,50,911.131633,0.38,0.4884973078805678
22,50,913.184584,0.28,0.300187265917603
6,50,915.393242,0.44,0.47468969239071773
0,50,917.691827,0.5,0.6442
14,50,919.80487,0.36,0.4059414296565111
12,50,921.977323,0.38,0.5132493702770781
28,50,923.961346,0.22,0.3131694379271652
20,50,926.066359,0.3,0.3813668600902643
20,50,928.192737,0.3,0.36444566813509544
10,50,930.344222,0.4,0.48451913416750386
14,50,932.428863,0.36,0.41914223883533347
18,50,934.473629,0.32,0.4482135261590812
0,50,936.703261,0.5,0.5729837612265264
18,50,938.776973,0.32,0.35889070146818924
14,50,940.908267,0.36,0.4599121361889072
18,50,942.974553,0.32,0.43527553201375335
8,50,945.236444,0.42,0.49664019547953575
20,50,947.399419,0.3,0.36581563048138765
12,50,949.597898,0.38,0.4519522365428355
24,50,951.685103,0.26,0.2946398088084671
26,50,953.695627,0.24,0.35008777603252333
16,50,957.157884,0.34,0.4119922630560928
8,50,960.324124,0.42,0.4726718074739429
14,50,962.443405,0.36,0.43597312703583063
8,50,964.665484,0.42,0.5438976023075537
18,50,966.768725,0.32,0.3759756329716353
24,50,968.857342,0.26,0.32792809488510005
16,50,971.036004,0.34,0.4034262382389491
4,50,973.244762,0.46,0.553582752060875
14,50,975.445258,0.36,0.42372000346530364
6,50,977.800418,0.44,0.48463833561809533
24,50,979.88202,0.26,0.3798725049639461
4,50,982.312261,0.46,0.5916360294117647
12,50,984.499733,0.38,0.5157250470809793
14,50,986.704901,0.36,0.4245841556244714
8,50,988.987203,0.42,0.45004803073967337
16,50,991.225349,0.34,0.4208742799051169
4,50,993.56161,0.46,0.5721732877943556
18,50,995.762065,0.32,0.35945797472990293
8,50,998.060106,0.42,0.49884649511978707
28,50,1000.13662,0.22,0.3096562686270614
16,50,1002.390397,0.34,0.43234594989943315
16,50,1004.581952,0.34,0.3929296658667159
22,50,1006.764344,0.28,0.3931879294890947
18,50,1008.965961,0.32,0.369638938759226
12,50,1011.250745,0.38,0.45275007405944506
20,50,1013.461002,0.3,0.40635389730328775
16,50,1015.723341,0.34,0.44708829054477145
24,50,1017.846326,0.26,0.3449905482041588
16,50,1020.072891,0.34,0.43399187592319055
10,50,1022.402425,0.4,0.4862774186711879
14,50,1024.646907,0.36,0.5131150874339162
8,50,1027.289837,0.42,0.533694474539545
16,50,1031.427385,0.34,0.4481536189069424
10,50,1033.871783,0.4,0.5449835608249477
18,50,1036.130039,0.32,0.39445209521935864
4,50,1038.472466,0.46,0.5439555671266163
18,50,1040.669731,0.32,0.43140758387929323
14,50,1042.98757,0.36,0.4719273075083692
2,50,1045.403433,0.48,0.5889324285577751
12,50,1047.714214,0.38,0.537432365961633
16,50,1049.935909,0.34,0.3957626247043094
20,50,1052.123723,0.3,0.36788468600807933
20,50,1054.323545,0.3,0.3676412092283214
8,50,1056.680873,0.42,0.45459876844883196
14,50,1058.95035,0.36,0.41245913548855795
2,50,1061.352063,0.48,0.5096186877361731
6,50,1063.704763,0.44,0.527379873073436
16,50,1065.994043,0.34,0.43056048244058176
14,50,1068.303239,0.36,0.46123367852318775
8,50,1070.779736,0.42,0.5379061371841155
4,50,1073.207485,0.46,0.5264345267287887
12,50,1075.509524,0.38,0.4419639038576683
18,50,1077.819949,0.32,0.3408340834083408
8,50,1080.160877,0.42,0.4636355060843317
4,50,1082.610364,0.46,0.5893457460563745
18,50,1084.889203,0.32,0.4299157999009411
0,50,1087.338354,0.5,0.5733758950910189
18,50,1089.601554,0.32,0.4254173397953689
2,50,1092.076563,0.48,0.5570100550180231
26,50,1094.232088,0.24,0.29097953506854757
20,50,1096.499565,0.3,0.4352025506376594
22,50,1100.210367,0.28,0.32983886623956515
2,50,1103.540342,0.48,0.5088550983899821
8,50,1105.958364,0.42,0.4917004048582996
20,50,1108.204283,0.3,0.38279176201373
18,50,1110.495759,0.32,0.3617965067923482
22,50,1112.77636,0.28,0.4048913043478261
28,50,1114.986767,0.22,0.2633006077606358
18,50,1117.308102,0.32,0.4423171814862331
24,50,1119.489992,0.26,0.34642356241234223
14,50,1121.815585,0.36,0.47988918530679253
14,50,1124.143902,0.36,0.45537109375
10,50,1126.581325,0.4,0.45918063684158317
16,50,1128.960355,0.34,0.44455526339650014
22,50,1131.236208,0.28,0.36109975470155353
14,50,1133.584361,0.36,0.4519447703275878
10,50,1135.943965,0.4,0.47894251460190596
18,50,1138.249358,0.32,0.37311475409836065
6,50,1140.710931,0.44,0.5592907925919425
20,50,1142.981375,0.3,0.3340989399293286
24,50,1145.233991,0.26,0.35457454819277107
8,50,1147.64211,0.42,0.49102976252203673
26,50,1149.906877,0.24,0.2532268548611756
16,50,1152.289795,0.34,0.41019005978406353
14,50,1154.670712,0.36,0.42760499033561766
